釜房,（※空欄はデータがなし）
年月日,貯水位（m）,流入量（m3/S）,放流量（m3/S）
1995/1/7,142.3,4.41,4.15
1995/1/8,142.31,4.06,4.32
1995/1/9,142.29,3.74,4.26
1995/1/10,142.28,3.84,4.1
1995/1/11,142.26,3.66,4.17
1995/1/12,142.24,3.33,4.1
1995/1/13,142.21,3.4,4.17
1995/1/14,142.17,3.38,4.15
1995/1/15,142.14,3.07,4.09
1995/1/16,142.1,3.04,4.06
1995/1/17,142.05,2.93,4.2
1995/1/18,142,2.74,4.26
1995/1/19,141.95,2.92,4.18
1995/1/20,141.89,2.81,4.32
1995/1/21,141.82,2.38,4.3
1995/1/22,141.77,3.93,4.38
1995/1/23,141.81,6.05,4.18
1995/1/24,141.85,4.63,4.3
1995/1/25,141.84,3.82,4.38
1995/1/26,141.82,3.6,4.32
1995/1/27,141.78,3.53,4.35
1995/1/28,141.75,3.19,4.28
1995/1/29,141.7,2.83,4.32
1995/1/30,141.65,3.54,4.28
1995/1/31,141.61,2.72,4.2
1995/2/1,141.56,3.4,4.38
1995/2/2,141.51,2.97,4.44
1995/2/3,141.46,3.27,4.25
1995/2/4,141.42,3.14,4.36
1995/2/5,141.36,3.21,4.43
1995/2/6,141.3,2.77,4.46
1995/2/7,141.23,2.66,4.35
1995/2/8,141.17,2.95,4.39
1995/2/9,141.12,3.41,4.37
1995/2/10,141.07,3.14,4.33
1995/2/11,141.01,2.91,4.34
1995/2/12,140.96,3.13,4.31
1995/2/13,140.92,3.4,4.35
1995/2/14,140.88,3.23,4.41
1995/2/15,140.83,3.35,4.29
1995/2/16,140.78,2.88,4.29
1995/2/17,140.72,2.88,4.28
1995/2/18,140.65,2.58,4.21
1995/2/19,140.58,2.71,4.33
1995/2/20,140.5,2.23,4.3
1995/2/21,140.43,2.59,4.19
1995/2/22,140.34,2.38,4.43
1995/2/23,140.25,2.14,4.4
1995/2/24,140.15,2.34,4.36
1995/2/25,140.05,1.92,4.37
1995/2/26,139.95,2.38,4.37
1995/2/27,139.85,2.14,4.34
1995/2/28,139.76,2.47,4.43
1995/3/1,139.66,2.27,4.65
1995/3/2,139.57,2.62,4.34
1995/3/3,139.48,2.38,4.51
1995/3/4,139.4,2.94,4.42
1995/3/5,139.31,2.71,4.6
1995/3/6,139.22,2.64,4.52
1995/3/7,139.14,2.74,4.61
1995/3/8,139.1,4.03,2.58
1995/3/9,139.22,4.07,1.77
1995/3/10,139.37,8.56,1.76
1995/3/11,140.11,19.76,1.55
1995/3/12,140.61,9.79,1.7
1995/3/13,140.89,7.39,1.73
1995/3/14,141.11,6.57,1.79
1995/3/15,141.3,6.69,1.85
1995/3/16,141.56,12.84,1.72
1995/3/17,142.35,26.75,1.68
1995/3/18,143.12,16.3,1.65
1995/3/19,143.54,10.69,1.78
1995/3/20,143.79,9.48,3.82
1995/3/21,143.92,5.36,3.94
1995/3/22,144.14,12.9,3.97
1995/3/23,144.34,9.18,3.91
1995/3/24,144.49,7.18,3.93
1995/3/25,144.58,10.96,3.79
1995/3/26,144.83,7.48,3.85
1995/3/27,144.94,6.7,3.96
1995/3/28,145.03,6.41,3.96
1995/3/29,145.1,6.16,4.01
1995/3/30,145.37,34.23,3.87
1995/3/31,146.7,39.48,3.98
1995/4/1,147.39,21.98,3.8
1995/4/2,147.78,15.23,3.69
1995/4/3,148.04,12.1,3.77
1995/4/4,148.23,10.35,3.83
1995/4/5,148.39,10.08,3.87
1995/4/6,148.56,10.93,3.86
1995/4/7,148.77,12.5,3.74
1995/4/8,148.97,11.85,3.77
1995/4/9,149.18,13.15,3.71
1995/4/10,149.37,12.21,6.81
1995/4/11,149.44,11.99,13.24
1995/4/12,149.35,13.13,17.28
1995/4/13,149.28,10.34,11.99
1995/4/14,149.23,9.48,11.95
1995/4/15,149.18,10.36,12
1995/4/16,149.13,9.49,11.94
1995/4/17,149.13,11.27,8.41
1995/4/18,149.2,11.21,8.33
1995/4/19,149.32,17.03,12.07
1995/4/20,149.34,11.53,12.36
1995/4/21,149.34,10.42,10.42
1995/4/22,149.34,10.8,10.38
1995/4/23,149.4,16.7,13.79
1995/4/24,149.43,12.46,11.62
1995/4/25,149.44,11.55,11.55
1995/4/26,149.47,11.54,8.19
1995/4/27,149.56,11.1,8.15
1995/4/28,149.63,10.39,7.43
1995/4/29,149.67,11.5,11.92
1995/4/30,149.68,12.31,9.76
1995/5/1,149.69,12.57,14.7
1995/5/2,149.63,12.45,14.99
1995/5/3,149.55,9.81,14.02
1995/5/4,149.46,8.65,10.74
1995/5/5,149.45,8.22,8.22
1995/5/6,149.43,6.79,8.46
1995/5/7,149.39,6.86,8.53
1995/5/8,149.36,6.1,6.52
1995/5/9,149.33,6.04,8.11
1995/5/10,149.28,5.69,8.17
1995/5/11,149.24,6.9,8.14
1995/5/12,149.22,11.5,8.2
1995/5/13,149.53,71.4,60.55
1995/5/14,149.51,26.26,29.2
1995/5/15,149.47,21.08,21.5
1995/5/16,149.51,25.9,21.27
1995/5/17,149.58,25.82,25.82
1995/5/18,149.6,19.49,18.22
1995/5/19,149.63,17.47,17.05
1995/5/20,149.6,14.03,16.99
1995/5/21,149.52,13.43,16.79
1995/5/22,149.46,11.99,13.25
1995/5/23,149.43,9.47,11.14
1995/5/24,149.39,9.44,10.69
1995/5/25,149.35,8.11,10.6
1995/5/26,149.29,8.13,10.61
1995/5/27,149.22,7.29,10.58
1995/5/28,149.13,6.84,10.52
1995/5/29,149.06,8.44,10.47
1995/5/30,149.01,7.37,10.61
1995/5/31,148.91,6.53,10.55
1995/6/1,148.81,6.14,10.54
1995/6/2,148.69,6.12,10.48
1995/6/3,148.62,12.37,10.39
1995/6/4,148.76,13.24,9.66
1995/6/5,148.76,9.68,10.48
1995/6/6,148.78,11.15,10.35
1995/6/7,148.77,8.98,10.57
1995/6/8,148.65,7.8,15.7
1995/6/9,148.41,7.13,17.24
1995/6/10,148.14,6.9,17.2
1995/6/11,147.87,7.18,16.93
1995/6/12,147.64,6.38,13.78
1995/6/13,147.46,6.59,12.44
1995/6/14,147.7,67.63,52.52
1995/6/15,147.66,42.99,50.78
1995/6/16,147.51,26.04,30.81
1995/6/17,147.49,19.01,17.55
1995/6/18,147.5,16.54,17.27
1995/6/19,147.25,12.16,23.76
1995/6/20,146.92,11.08,22.8
1995/6/21,146.62,11.7,21.08
1995/6/22,146.36,13.03,21.87
1995/6/23,146.01,11.02,24.6
1995/6/24,145.83,12.96,16.86
1995/6/25,145.67,10.82,16.92
1995/6/26,145.24,9.13,23.56
1995/6/27,144.78,7.78,20.85
1995/6/28,144.43,7.87,18.24
1995/6/29,144.01,6.05,18.19
1995/6/30,143.78,7.85,15.21
1995/7/1,143.56,7.82,12.85
1995/7/2,143.38,7.51,12.21
1995/7/3,143.31,7.75,8.3
1995/7/4,143.26,6.34,8.26
1995/7/5,143.18,6.17,8.35
1995/7/6,143.1,6.16,8.33
1995/7/7,143.02,5.89,7.78
1995/7/8,142.95,5.5,7.38
1995/7/9,142.91,7.06,7.33
1995/7/10,142.92,7.83,7.56
1995/7/11,143.14,27.01,19.16
1995/7/12,143.35,16.82,10.49
1995/7/13,143.46,13.92,14.2
1995/7/14,143.44,15.9,16.18
1995/7/15,143.34,11.37,16.05
1995/7/16,143.29,21.57,16.34
1995/7/17,143.5,19.69,17.19
1995/7/18,143.5,15.19,17.41
1995/7/19,143.42,12.83,13.66
1995/7/20,143.43,12.19,11.91
1995/7/21,143.42,10.91,12.01
1995/7/22,143.36,10.26,11.91
1995/7/23,143.31,8.57,9.67
1995/7/24,143.25,7.84,9.76
1995/7/25,143.17,6.96,9.69
1995/7/26,143.06,6.42,9.67
1995/7/27,142.92,5.62,9.65
1995/7/28,142.76,4.91,9.69
1995/7/29,142.58,4.87,9.6
1995/7/30,142.39,4.63,9.56
1995/7/31,142.19,4.2,9.58
1995/8/1,141.99,4.74,9.54
1995/8/2,141.82,5.5,9.5
1995/8/3,141.67,6.46,9.43
1995/8/4,141.57,7.1,9.32
1995/8/5,141.48,6.78,9.23
1995/8/6,141.35,5.66,9.3
1995/8/7,141.19,5.08,9.41
1995/8/8,140.99,4.38,9.37
1995/8/9,140.77,4.39,9.31
1995/8/10,141.25,29.2,9.12
1995/8/11,141.57,10.96,9.48
1995/8/12,141.56,8.16,9.39
1995/8/13,141.48,6.85,9.05
1995/8/14,141.38,5.93,9.09
1995/8/15,141.23,5.21,9.07
1995/8/16,141.08,5.79,8.89
1995/8/17,140.93,5,9.26
1995/8/18,140.73,4.13,9.26
1995/8/19,140.5,3.85,9.14
1995/8/20,140.27,3.64,9.07
1995/8/21,140.03,3.98,9.1
1995/8/22,139.82,4.78,8.95
1995/8/23,139.62,4.46,8.99
1995/8/24,139.4,3.86,8.53
1995/8/25,139.2,3.76,8.14
1995/8/26,138.98,3.59,8.09
1995/8/27,138.76,3.67,7.89
1995/8/28,138.55,3.79,7.92
1995/8/29,138.33,3.68,7.92
1995/8/30,138.12,4.28,7.87
1995/8/31,138.14,8.78,5.38
1995/9/1,138.23,5.25,4.87
1995/9/2,138.22,4,4.76
1995/9/3,138.18,3.75,4.7
1995/9/4,138.12,3.49,4.81
1995/9/5,138.03,3.15,4.83
1995/9/6,137.94,3,4.67
1995/9/7,137.86,3.13,4.78
1995/9/8,137.75,2.79,4.79
1995/9/9,137.64,2.68,4.65
1995/9/10,137.54,2.76,4.54
1995/9/11,137.37,2.34,4.62
1995/9/12,137.42,2.24,2.41
1995/9/13,137.37,2.44,1.92
1995/9/14,137.42,3.11,1.71
1995/9/15,137.51,3.27,1.68
1995/9/16,137.64,7.64,1.67
1995/9/17,138.71,26.6,1.71
1995/9/18,139.33,8.42,1.9
1995/9/19,139.57,5.99,1.91
1995/9/20,139.73,5.02,1.76
1995/9/21,139.86,4.24,1.82
1995/9/22,139.96,3.77,1.78
1995/9/23,140.05,3.69,1.68
1995/9/24,140.14,3.48,1.69
1995/9/25,140.18,2.56,1.88
1995/9/26,140.21,2.4,1.72
1995/9/27,140.25,2.43,1.75
1995/9/28,140.34,5.48,1.84
1995/9/29,140.45,2.92,1.77
1995/9/30,140.49,2.66,1.74
1995/10/1,140.47,3.01,4.85
1995/10/2,140.39,3.08,4.69
1995/10/3,140.31,2.59,4.63
1995/10/4,140.23,2.66,4.47
1995/10/5,140.14,2.5,4.52
1995/10/6,140.05,2.41,4.42
1995/10/7,139.95,2,4.44
1995/10/8,139.85,2.27,4.25
1995/10/9,139.75,2.08,4.48
1995/10/10,139.64,1.79,4.38
1995/10/11,139.52,1.97,4.33
1995/10/12,139.41,2,4.33
1995/10/13,139.3,1.85,4.37
1995/10/14,139.17,1.65,4.36
1995/10/15,139.05,1.82,4.29
1995/10/16,138.95,1.97,2.58
1995/10/17,138.97,2.27,1.86
1995/10/18,138.98,1.87,1.87
1995/10/19,138.99,2.17,1.76
1995/10/20,139,1.79,1.79
1995/10/21,139.01,2,1.79
1995/10/22,139.02,2.33,1.71
1995/10/23,139.06,2.44,1.82
1995/10/24,139.09,2.77,1.74
1995/10/25,139.14,2.39,1.77
1995/10/26,139.17,2.39,1.77
1995/10/27,139.18,2.02,1.81
1995/10/28,139.19,1.79,1.79
1995/10/29,139.2,1.98,1.77
1995/10/30,139.21,2.02,1.81
1995/10/31,139.21,1.99,1.78
1995/11/1,139.22,1.8,1.8
1995/11/2,139.24,2.6,1.76
1995/11/3,139.34,5.94,1.72
1995/11/4,139.55,5.18,1.75
1995/11/5,139.67,3.45,1.72
1995/11/6,139.73,2.92,1.83
1995/11/7,139.79,4.04,1.85
1995/11/8,139.94,5.76,1.78
1995/11/9,140.11,4.89,1.76
1995/11/10,140.23,6.8,1.82
1995/11/11,140.46,4.73,1.75
1995/11/12,140.58,4.56,1.79
1995/11/13,140.69,4.16,1.83
1995/11/14,140.79,4.03,1.69
1995/11/15,140.89,3.93,1.81
1995/11/16,140.97,3.75,1.85
1995/11/17,141.04,3.46,1.79
1995/11/18,141.1,2.78,1.82
1995/11/19,141.15,3.28,1.84
1995/11/20,141.21,3.15,1.71
1995/11/21,141.27,2.99,1.78
1995/11/22,141.31,2.97,1.76
1995/11/23,141.36,2.7,1.73
1995/11/24,141.41,2.74,1.77
1995/11/25,141.45,3.14,1.67
1995/11/26,141.5,3.05,1.82
1995/11/27,141.55,2.81,1.83
1995/11/28,141.59,2.76,1.77
1995/11/29,141.62,2.63,1.89
1995/11/30,141.65,2.67,1.93
1995/12/1,141.69,3.14,1.9
1995/12/2,141.75,3.53,1.79
1995/12/3,141.81,3.15,1.9
1995/12/4,141.87,3.1,1.85
1995/12/5,141.92,3.17,1.91
1995/12/6,141.96,2.91,1.9
1995/12/7,142,2.81,1.8
1995/12/8,142,3.22,1.7
1995/12/9,142.1,2.68,1.66
1995/12/10,142.14,2.7,1.72
1995/12/11,142.18,3.17,1.89
1995/12/12,142.25,3.86,1.8
1995/12/13,142.32,3.37,1.82
1995/12/14,142.37,2.91,1.87
1995/12/15,142.44,4.08,1.74
1995/12/16,142.51,3.55,1.72
1995/12/17,142.58,3.33,1.75
1995/12/18,142.63,2.77,1.72
1995/12/19,142.67,2.78,1.72
1995/12/20,142.72,3.09,1.77
1995/12/21,142.76,2.85,1.79
1995/12/22,142.8,2.82,1.75
1995/12/23,142.84,2.7,1.63
1995/12/24,142.89,3.56,1.68
1995/12/25,142.95,2.53,1.72
1995/12/26,142.98,2.55,1.74
1995/12/27,143.01,2.9,1.82
1995/12/28,143.04,2.66,1.85
1995/12/29,143.08,2.64,1.83
1995/12/30,143.14,2.87,1.78
1995/12/31,143.16,3.13,1.5
1996/1/1,143.22,3.02,1.38
1996/1/2,143.27,2.6,1.5
1996/1/3,143.32,3.01,1.63
1996/1/4,143.36,2.69,1.59
1996/1/5,143.4,2.8,1.69
1996/1/6,143.43,2.55,1.72
1996/1/7,143.46,2.55,1.72
1996/1/8,143.5,2.81,1.7
1996/1/9,143.55,3.05,1.66
1996/1/10,143.59,2.96,1.84
1996/1/11,143.62,2.64,1.8
1996/1/12,143.65,2.56,1.72
1996/1/13,143.68,2.59,1.75
1996/1/14,143.72,2.74,1.61
1996/1/15,143.82,7.64,1.68
1996/1/16,144.11,9.8,1.73
1996/1/17,144.27,6.16,4.12
1996/1/18,144.32,5.06,4.18
1996/1/19,144.34,4.54,4.25
1996/1/20,144.35,4.44,4.15
1996/1/21,144.35,3.96,4.25
1996/1/22,144.34,3.93,4.22
1996/1/23,144.32,3.63,4.22
1996/1/24,144.3,3.64,4.22
1996/1/25,144.27,3.26,4.14
1996/1/26,144.24,3.3,4.46
1996/1/27,144.2,3,4.16
1996/1/28,144.16,3.41,4.28
1996/1/29,144.12,3.26,4.42
1996/1/30,144.08,2.91,4.64
1996/1/31,144.03,3.69,4.55
1996/2/1,143.98,2.82,4.54
1996/2/2,143.94,3.97,4.54
1996/2/3,143.87,0.68,4.38
1996/2/4,143.78,2.71,4.41
1996/2/5,143.71,2.73,4.7
1996/2/6,143.65,3.06,4.46
1996/2/7,143.6,2.97,4.65
1996/2/8,143.54,2.86,4.53
1996/2/9,143.48,2.96,4.35
1996/2/10,143.42,2.58,4.24
1996/2/11,143.37,2.54,4.2
1996/2/12,143.31,2.9,4.28
1996/2/13,143.31,5.51,4.41
1996/2/14,143.64,20.24,4.27
1996/2/15,144.1,13.94,4.44
1996/2/16,144.32,8.59,4.2
1996/2/17,144.43,6.92,4.27
1996/2/18,144.5,6.11,4.33
1996/2/19,144.54,4.88,4.29
1996/2/20,144.56,4.54,4.24
1996/2/21,144.57,4.54,4.24
1996/2/22,144.57,4.28,4.28
1996/2/23,144.56,3.94,4.24
1996/2/24,144.55,3.62,4.21
1996/2/25,144.52,3.35,4.24
1996/2/26,144.5,3.62,4.21
1996/2/27,144.48,3.15,4.04
1996/2/28,144.45,3.07,3.96
1996/2/29,144.41,3.28,4.16
1996/3/1,144.38,3.19,4.07
1996/3/2,144.35,2.83,3.98
1996/3/3,144.32,3.21,4.09
1996/3/4,144.27,2.74,4.2
1996/3/5,144.22,2.55,4.29
1996/3/6,144.16,2.55,4.29
1996/3/7,144.1,3.18,4.33
1996/3/8,144.08,3.64,4.22
1996/3/9,144.05,3.11,4.26
1996/3/10,144.01,3.09,4.52
1996/3/11,143.96,3.49,4.63
1996/3/12,143.92,3.35,4.49
1996/3/13,143.88,3.2,4.34
1996/3/14,143.85,4.05,4.33
1996/3/15,143.96,11.85,4.12
1996/3/16,144.24,10.22,4.11
1996/3/17,144.67,23.44,4
1996/3/18,145.2,14.85,4.03
1996/3/19,145.46,12.55,4.02
1996/3/20,145.66,7.92,4.07
1996/3/21,145.78,8.63,4.42
1996/3/22,146.05,17.61,4.07
1996/3/23,146.41,13.18,4.02
1996/3/24,146.63,11.12,4.21
1996/3/25,146.8,10.13,4.17
1996/3/26,146.97,7.82,4.28
1996/3/27,147.07,6.95,4.46
1996/3/28,147.27,14.55,4.46
1996/3/29,147.41,8.48,4.47
1996/3/30,147.54,10.47,4.22
1996/3/31,147.79,15.83,4.27
1996/4/1,148.06,12.48,4.52
1996/4/2,148.2,10.56,7.5
1996/4/3,148.24,8,7.62
1996/4/4,148.25,7.62,7.62
1996/4/5,148.23,7.2,7.58
1996/4/6,148.21,6.41,7.56
1996/4/7,148.19,6.54,7.69
1996/4/8,148.16,6.91,7.67
1996/4/9,148.13,6.57,7.71
1996/4/10,148.14,6.66,4.75
1996/4/11,148.2,6.71,4.8
1996/4/12,148.24,6.23,4.69
1996/4/13,148.28,6.1,4.56
1996/4/14,148.32,5.74,4.58
1996/4/15,148.35,6.27,4.72
1996/4/16,148.46,13.18,4.59
1996/4/17,148.72,15.04,4.71
1996/4/18,148.97,13.34,4.46
1996/4/19,149.15,12.51,6.37
1996/4/20,149.26,10.68,7.38
1996/4/21,149.34,11.6,7.45
1996/4/22,149.45,9.7,6.36
1996/4/23,149.52,9.45,5.67
1996/4/24,149.62,13.29,8.21
1996/4/25,149.69,17.03,17.03
1996/4/26,149.63,16.23,19.2
1996/4/27,149.63,18.22,17.37
1996/4/28,149.66,18.98,17.28
1996/4/29,149.68,17.36,17.36
1996/4/30,149.58,13.95,16.92
1996/5/1,149.61,14.69,15.11
1996/5/2,149.59,15.87,15.45
1996/5/3,149.62,14.64,14.64
1996/5/4,149.58,12.1,14.63
1996/5/5,149.61,28.76,28.76
1996/5/6,149.57,18.37,17.11
1996/5/7,149.56,14.11,16.64
1996/5/8,149.5,12.49,13.75
1996/5/9,149.57,50.28,48.6
1996/5/10,149.49,27.52,30.46
1996/5/11,149.46,22.95,20.43
1996/5/12,149.53,25.51,27.19
1996/5/13,149.48,18.01,18.43
1996/5/14,149.46,16.01,15.59
1996/5/15,149.48,15.32,14.9
1996/5/16,149.48,14.32,14.74
1996/5/17,149.47,13.49,14.75
1996/5/18,149.44,11.72,12.14
1996/5/19,149.43,10.64,11.48
1996/5/20,149.41,10.64,11.47
1996/5/21,149.39,9.03,9.03
1996/5/22,149.42,9.7,8.03
1996/5/23,149.45,8.56,8.14
1996/5/24,149.45,7.4,7.82
1996/5/25,149.43,7.29,8.13
1996/5/26,149.41,7.25,8.08
1996/5/27,149.38,6.86,8.11
1996/5/28,149.35,6.47,8.13
1996/5/29,149.3,6.04,8.11
1996/5/30,149.25,5.58,8.05
1996/5/31,149.19,5.63,8.09
1996/6/1,149.12,4.82,8.09
1996/6/2,149.03,4.4,8.05
1996/6/3,148.96,5.41,7.83
1996/6/4,148.9,5.2,8.01
1996/6/5,148.82,4.45,8.05
1996/6/6,148.72,4.06,8.03
1996/6/7,148.62,4.6,8.54
1996/6/8,148.51,4.6,8.91
1996/6/9,148.4,4.65,8.92
1996/6/10,148.29,5.08,8.94
1996/6/11,148.21,5.76,8.83
1996/6/12,148.1,4.57,10.27
1996/6/13,147.93,4.25,11.02
1996/6/14,147.75,4.09,10.79
1996/6/15,147.59,5.63,10.79
1996/6/16,147.44,5.66,10.78
1996/6/17,147.33,7.12,10.75
1996/6/18,147.23,7.19,10.8
1996/6/19,147.09,4.39,10.83
1996/6/20,146.91,4.16,10.87
1996/6/21,146.71,4.15,10.76
1996/6/22,146.52,4.05,10.56
1996/6/23,146.35,5.69,10.76
1996/6/24,146.21,10.17,11.18
1996/6/25,145.9,13.51,37
1996/6/26,145.25,7.02,21.09
1996/6/27,144.9,6.48,16.82
1996/6/28,144.58,7.45,16.97
1996/6/29,144.19,4.77,17.54
1996/6/30,143.78,4.84,13.91
1996/7/1,143.56,4.64,10.22
1996/7/2,143.34,4.11,10.17
1996/7/3,143.39,18.38,9.26
1996/7/4,143.59,9.51,9.23
1996/7/5,143.58,9.62,9.06
1996/7/6,143.57,7.21,9.16
1996/7/7,143.5,7.6,8.99
1996/7/8,143.52,11.48,8.97
1996/7/9,143.58,9.58,9.02
1996/7/10,143.55,10.72,14.06
1996/7/11,143.51,9.77,8.38
1996/7/12,143.51,7.19,8.02
1996/7/13,143.46,5.83,7.77
1996/7/14,143.39,6.76,7.87
1996/7/15,143.46,10.53,7.76
1996/7/16,143.48,7.1,7.93
1996/7/17,143.41,5.69,7.9
1996/7/18,143.32,5.11,7.86
1996/7/19,143.21,4.6,7.88
1996/7/20,143.09,4.62,7.6
1996/7/21,142.99,4.92,7.62
1996/7/22,142.89,6.63,7.7
1996/7/23,143.07,14.03,7.55
1996/7/24,143.15,7.91,7.91
1996/7/25,143.1,6.07,7.97
1996/7/26,143.01,4.98,7.95
1996/7/27,142.9,4.98,7.93
1996/7/28,142.78,4.44,7.9
1996/7/29,142.64,3.68,7.9
1996/7/30,142.48,3.71,7.88
1996/7/31,142.31,3.48,7.87
1996/8/1,142.14,3.24,7.58
1996/8/2,141.98,3.58,7.37
1996/8/3,141.82,3.28,7.28
1996/8/4,141.65,2.81,7.51
1996/8/5,141.47,2.74,7.39
1996/8/6,141.26,2.34,7.41
1996/8/7,141.05,2.36,7.37
1996/8/8,140.84,2.38,7.32
1996/8/9,140.63,2.17,7.27
1996/8/10,140.42,2.7,7.27
1996/8/11,140.22,2.99,7.28
1996/8/12,140.01,2.42,7.32
1996/8/13,139.79,2.22,7.25
1996/8/14,139.56,2.19,7.13
1996/8/15,139.38,3.74,6.7
1996/8/16,139.2,2.42,6.8
1996/8/17,138.97,1.76,6.87
1996/8/18,138.72,1.75,6.95
1996/8/19,138.44,1.51,6.97
1996/8/20,138.16,1.7,7.01
1996/8/21,137.95,2.62,5.22
1996/8/22,137.81,2.36,5.1
1996/8/23,137.72,8.04,5.11
1996/8/24,138.05,8.87,4.95
1996/8/25,138.11,4.75,5.13
1996/8/26,138.06,3.77,5.08
1996/8/27,137.99,3.66,4.96
1996/8/28,138,9.29,4.97
1996/8/29,138.31,8.84,5.01
1996/8/30,138.41,5.84,5.06
1996/8/31,138.43,5.45,5.06
1996/9/1,138.44,5.09,5.09
1996/9/2,138.44,4.67,4.48
1996/9/3,138.45,4.15,4.15
1996/9/4,138.45,4.18,3.98
1996/9/5,138.5,4.93,3.95
1996/9/6,138.54,6.51,3.95
1996/9/7,138.91,12.42,3.92
1996/9/8,139.15,7.43,4.11
1996/9/9,139.33,9.06,4
1996/9/10,139.57,8.18,4.1
1996/9/11,139.71,6.55,4.16
1996/9/12,139.8,5.78,4.03
1996/9/13,139.88,6.84,3.97
1996/9/14,140.87,49.65,4.01
1996/9/15,142.47,28.74,4.13
1996/9/16,143.12,17.27,4.25
1996/9/17,143.32,12.96,15.7
1996/9/18,143.11,10.37,17.16
1996/9/19,142.82,8.87,17.14
1996/9/20,142.5,8.36,16.98
1996/9/21,142.15,7.62,16.81
1996/9/22,142.24,73.2,66.58
1996/9/23,142.21,30.18,32.23
1996/9/24,142.23,19.44,16.36
1996/9/25,142.29,15.51,15.77
1996/9/26,142.21,12.29,15.62
1996/9/27,142.14,9.9,9.64
1996/9/28,142.16,9.28,9.28
1996/9/29,142.12,7.76,9.29
1996/9/30,142.1,6.94,6.18
1996/10/1,142.14,6.86,5.84
1996/10/2,142.16,6.17,5.91
1996/10/3,142.17,5.83,5.83
1996/10/4,142.17,5.71,5.97
1996/10/5,142.14,4.95,5.97
1996/10/6,142.09,4.59,5.86
1996/10/7,142.04,4.84,5.85
1996/10/8,142.03,5.59,5.84
1996/10/9,141.98,4.71,7.23
1996/10/10,141.85,4.41,7.92
1996/10/11,141.77,3.96,4.96
1996/10/12,141.71,3.79,5.28
1996/10/13,141.65,3.95,5.43
1996/10/14,141.58,3.42,5.39
1996/10/15,141.51,3.95,5.42
1996/10/16,141.43,2.88,5.32
1996/10/17,141.34,3.36,5.3
1996/10/18,141.26,2.78,4.95
1996/10/19,141.17,2.84,5
1996/10/20,141.07,2.82,4.97
1996/10/21,140.97,2.4,5.01
1996/10/22,140.87,2.5,5.09
1996/10/23,140.76,2.68,5.02
1996/10/24,140.65,2.45,5
1996/10/25,140.54,2.2,4.97
1996/10/26,140.43,2.11,4.63
1996/10/27,140.31,2.12,4.62
1996/10/28,140.19,1.87,4.8
1996/10/29,140.07,2.07,4.75
1996/10/30,139.94,1.95,4.83
1996/10/31,139.82,2.45,4.64
1996/11/1,139.84,6.86,4.23
1996/11/2,139.92,4.73,4.29
1996/11/3,139.91,3.73,4.39
1996/11/4,139.85,2.95,4.49
1996/11/5,139.84,3.15,1.83
1996/11/6,139.92,3.38,1.83
1996/11/7,139.98,2.87,1.76
1996/11/8,140.03,3.48,1.7
1996/11/9,140.16,4.97,1.6
1996/11/10,140.28,3.83,1.79
1996/11/11,140.35,3.44,1.85
1996/11/12,140.42,3.11,1.74
1996/11/13,140.48,2.91,1.76
1996/11/14,140.53,3.13,1.75
1996/11/15,140.64,5.22,1.74
1996/11/16,140.77,4.09,1.75
1996/11/17,140.86,3.82,1.7
1996/11/18,140.98,5.34,1.78
1996/11/19,141.12,4.63,1.76
1996/11/20,141.24,5.89,1.79
1996/11/21,141.48,8.17,1.81
1996/11/22,141.73,7.48,1.77
1996/11/23,141.91,5.83,1.81
1996/11/24,142.07,5.27,1.72
1996/11/25,142.19,4.62,1.81
1996/11/26,142.29,4.36,1.78
1996/11/27,142.41,5.1,1.73
1996/11/28,142.52,4.56,1.94
1996/11/29,142.61,4.1,2
1996/11/30,142.69,4.11,1.99
1996/12/1,142.77,3.78,1.92
1996/12/2,142.83,3.59,1.99
1996/12/3,142.89,3.64,2.03
1996/12/4,142.95,3.59,1.98
1996/12/5,143.02,5.6,3.44
1996/12/6,143.1,5.5,3.87
1996/12/7,143.15,5.18,3.82
1996/12/8,143.2,4.9,3.81
1996/12/9,143.22,4.76,4.76
1996/12/10,143.21,4.41,4.68
1996/12/11,143.19,4.16,4.43
1996/12/12,143.18,3.26,3.81
1996/12/13,143.15,3.21,4.03
1996/12/14,143.12,2.86,3.95
1996/12/15,143.08,3.01,4.09
1996/12/16,143.04,2.91,3.99
1996/12/17,143,3.02,4.1
1996/12/18,142.97,3.31,4.12
1996/12/19,142.93,3.03,4.1
1996/12/20,142.89,2.92,3.99
1996/12/21,142.85,2.69,4.03
1996/12/22,142.8,2.73,4.06
1996/12/23,142.75,3.12,3.92
1996/12/24,142.71,2.37,3.96
1996/12/25,142.66,2.97,4.03
1996/12/26,142.62,2.94,3.99
1996/12/27,142.57,2.39,4.23
1996/12/28,142.5,2.97,4.28
1996/12/29,142.45,2.55,4.11
1996/12/30,142.38,2.37,4.18
1996/12/31,142.32,2.36,3.91
1997/1/1,142.27,2.73,3.76
1997/1/2,142.22,2.47,3.75
1997/1/3,142.17,2.44,3.72
1997/1/4,142.12,2.12,3.9
1997/1/5,142.05,2.84,4.11
1997/1/6,142.02,3.81,4.06
1997/1/7,142.02,3.84,3.84
1997/1/8,142.01,3.56,4.07
1997/1/9,141.98,3.34,4.1
1997/1/10,141.94,2.91,4.17
1997/1/11,141.89,2.86,4.12
