鳴子,（※空欄はデータがなし）
年月日,貯水位（m）,流入量（m3/S）,放流量（m3/S）
2002/4/21,251.81,21.26,14.44
2002/4/22,252.19,23.82,14.41
2002/4/23,252.58,23.01,14.48
2002/4/24,252.92,21.21,16.05
2002/4/25,252.98,19.14,19.59
2002/4/26,252.87,16.55,21.26
2002/4/27,252.55,15.8,24.56
2002/4/28,252.13,14.76,24.6
2002/4/29,251.67,14.24,24.62
2002/4/30,250.68,24.24,24.58
2002/5/1,250.87,16.82,24.76
2002/5/2,250.45,13.21,21.82
2002/5/3,249.8,12.32,20.05
2002/5/4,249.37,13.12,20.08
2002/5/5,249.27,19.66,20.09
2002/5/6,249.03,12.39,20.1
2002/5/7,248.62,13.05,18.99
2002/5/8,249.25,42.21,15.06
2002/5/9,250.19,25.38,15.57
2002/5/10,250.42,17.28,15.13
2002/5/11,250.63,24.02,15.41
2002/5/12,250.99,20.32,15.39
2002/5/13,251.12,16.66,15.4
2002/5/14,251.13,14.74,15.38
2002/5/15,251.06,13.07,15.19
2002/5/16,250.94,12.17,14.97
2002/5/17,250.79,11.85,16.51
2002/5/18,250.69,27.92,20.17
2002/5/19,251.09,22.05,20.15
2002/5/20,251,15.88,20.15
2002/5/21,250.73,13.16,20.25
2002/5/22,250.35,11.43,20.26
2002/5/23,249.92,10.76,20.29
2002/5/24,249.43,9.32,20.29
2002/5/25,248.92,9.78,20.34
2002/5/26,248.42,9.94,20.39
2002/5/27,247.85,8.19,20.38
2002/5/28,247.21,7.38,20.35
2002/5/29,246.53,6.99,19.03
2002/5/30,246.23,8.8,10.51
2002/5/31,246.16,8.66,9.62
2002/6/1,246.09,8.48,10.39
2002/6/2,245.99,8.53,10.38
2002/6/3,245.87,7.89,10.47
2002/6/4,245.71,7.31,10.43
2002/6/5,245.53,6.93,10.43
2002/6/6,245.34,6.7,10.39
2002/6/7,245.13,6.63,10.48
2002/6/8,244.91,6.27,10.43
2002/6/9,244.68,6.71,10.32
2002/6/10,244.54,7.6,10.76
2002/6/11,244.35,8.95,9.63
2002/6/12,244.46,11.29,10.43
2002/6/13,244.35,7.7,10.44
2002/6/14,244.18,7.5,10.42
2002/6/15,244.03,8.59,10.45
2002/6/16,243.94,8.56,10.41
2002/6/17,243.79,7.15,10.17
2002/6/18,243.61,7.9,10.08
2002/6/19,243.54,9.17,9.68
2002/6/20,243.5,7.64,8.47
2002/6/21,243.99,27.39,8.49
2002/6/22,245.18,29.69,10.52
2002/6/23,246,21.8,10.4
2002/6/24,246.32,14.46,15.03
2002/6/25,246.19,11.46,15.09
2002/6/26,245.95,10.06,15.05
2002/6/27,245.64,8.85,16.21
2002/6/28,244.93,6.08,19.74
2002/6/29,244.58,9.01,10.46
2002/6/30,244.49,8.68,10.4
2002/7/1,244.38,8.72,10.43
2002/7/2,244.33,12.5,12.16
2002/7/3,244.19,13.7,15.41
2002/7/4,244.42,14.72,10.95
2002/7/5,244.29,9.27,17.82
2002/7/6,243.53,7.23,21.33
2002/7/7,242.66,6.45,19.97
2002/7/8,242.32,10.09,10.41
2002/7/9,242.26,8.97,10.45
2002/7/10,242.43,42.89,34.51
2002/7/11,244.26,177.94,143.87
2002/7/12,244.49,43.61,52.37
2002/7/13,244.27,22.91,22.74
2002/7/14,244.23,24.24,23.56
2002/7/15,244.28,30.7,28.13
2002/7/16,244.58,38.06,35.8
2002/7/17,244.4,24.35,26.61
2002/7/18,244.35,18.12,21.21
2002/7/19,244.05,15.2,21.31
2002/7/20,243.63,12.95,21.34
2002/7/21,243.14,13.96,21.32
2002/7/22,242.63,11.61,21.31
2002/7/23,242.02,10.47,18.48
2002/7/24,241.7,10.33,15.31
2002/7/25,241.36,9.36,15.16
2002/7/26,240.97,8.69,15.33
2002/7/27,240.5,7.23,15.35
2002/7/28,239.96,6.8,15.36
2002/7/29,239.37,6.22,15.25
2002/7/30,238.75,5.74,15.18
2002/7/31,238.07,5.02,15.27
2002/8/1,237.34,5.25,13.86
2002/8/2,237.21,13.13,10.21
2002/8/3,237.34,10.84,10.01
2002/8/4,237.36,10.1,9.96
2002/8/5,237.37,9.76,10.04
2002/8/6,237.29,8.07,10.01
2002/8/7,237.1,6.73,10.7
2002/8/8,236.71,5.84,11.33
2002/8/9,236.26,5.09,11.36
2002/8/10,235.75,4.89,11.41
2002/8/11,235.52,24.52,11.34
2002/8/12,237.22,29.79,11.42
2002/8/13,238.38,22.53,11.45
2002/8/14,238.77,14.07,11.33
2002/8/15,238.92,14.9,11.38
2002/8/16,239.35,18.63,12.46
2002/8/17,239.63,15.31,12.3
2002/8/18,239.76,13.15,12.4
2002/8/19,239.77,12.41,12.41
2002/8/20,240.43,29.12,12.4
2002/8/21,241.24,27.06,15.72
2002/8/22,241.77,19.57,15.88
2002/8/23,241.78,13.65,15.9
2002/8/24,241.62,15.81,15.81
2002/8/25,241.77,16.35,15.88
2002/8/26,241.6,11.65,15.99
2002/8/27,241.27,9.85,15.96
2002/8/28,240.86,8.94,15.82
2002/8/29,240.36,7.2,15.95
2002/8/30,239.77,6.61,15.94
2002/8/31,239.12,5.95,16.01
2002/9/1,238.43,5.44,15.85
2002/9/2,237.67,4.75,15.86
2002/9/3,237.06,6.89,10.18
2002/9/4,236.58,3.19,15.09
2002/9/5,235.77,5.37,11.89
2002/9/6,235.38,7.98,10.35
2002/9/7,235.58,13.24,10.37
2002/9/8,235.5,7.93,10.3
2002/9/9,235.24,6.31,10.31
2002/9/10,234.96,6.58,8.49
2002/9/11,234.8,6.41,8.31
2002/9/12,234.62,5.95,8.31
2002/9/13,234.41,5.82,8.3
2002/9/14,234.19,5.46,8.3
2002/9/15,233.95,5.57,8.3
2002/9/16,233.7,6.05,8.3
2002/9/17,233.99,15.11,8.36
2002/9/18,234.23,8.21,8.44
2002/9/19,234.11,6.18,8.43
2002/9/20,233.88,5.5,8.43
2002/9/21,233.61,5.28,8.42
2002/9/22,233.31,4.94,8.42
2002/9/23,233,5.14,8.39
2002/9/24,232.68,4.95,8.39
2002/9/25,232.44,6.11,7.26
2002/9/26,232.42,6.43,6.33
2002/9/27,232.4,5.96,6.48
2002/9/28,232.5,14.18,9.18
2002/9/29,232.8,9.82,10.86
2002/9/30,232.73,7.36,8.92
2002/10/1,232.53,39.42,18.59
2002/10/2,241.66,143.13,36.05
2002/10/3,242.23,18.59,36.21
2002/10/4,240.71,7.06,35.82
2002/10/5,238.63,5.71,35.31
2002/10/6,236.01,0.76,34.64
2002/10/7,232.96,6.32,24.06
2002/10/8,232.53,10.72,12.6
2002/10/9,232.05,8.71,12.88
2002/10/10,231.58,5.45,12.67
2002/10/11,230.7,6.76,10.4
2002/10/12,230.56,8.1,7.95
2002/10/13,230.53,7.66,7.95
2002/10/14,230.42,5.29,7.92
2002/10/15,230.25,5.18,7.89
2002/10/16,230.29,7.21,7.9
2002/10/17,230.28,7.22,7.9
2002/10/18,230.12,6.79,7.53
2002/10/19,230.06,6.74,7.02
2002/10/20,230.03,7.35,7.01
2002/10/21,230.93,27.34,10.46
2002/10/22,233.07,28.69,12.8
2002/10/23,233.87,14.73,13.04
2002/10/24,233.7,8.51,12.99
2002/10/25,233.16,5.46,12.83
2002/10/26,232.43,4.59,12.6
2002/10/27,231.74,7.71,12.43
2002/10/28,232.63,40.93,12.68
2002/10/29,235.6,44.69,13.53
2002/10/30,237.67,34.01,14.06
2002/10/31,238.44,19.8,14.25
2002/11/1,238.64,15.58,14.28
2002/11/2,238.78,16.79,14.32
2002/11/3,238.82,13.01,14.32
2002/11/4,238.7,12.14,14.3
2002/11/5,238.53,12.38,14.27
2002/11/6,238.41,12.36,14.24
2002/11/7,238.21,10.29,14.2
2002/11/8,237.93,10.9,14.14
2002/11/9,237.89,14.69,14.13
2002/11/10,237.82,11.75,14.11
2002/11/11,237.58,10.42,14.03
2002/11/12,237.72,26.64,14.07
2002/11/13,239.29,38.14,14.45
2002/11/14,240.28,23.59,14.71
2002/11/15,240.65,18.23,14.79
2002/11/16,240.74,14.35,14.81
2002/11/17,240.62,11.98,14.79
2002/11/18,240.47,15.69,14.75
2002/11/19,240.65,15.73,14.79
2002/11/20,240.57,12.27,14.77
2002/11/21,240.71,26.57,21.11
2002/11/22,240.51,18.45,29.54
2002/11/23,239.63,9.7,28.36
2002/11/24,238.55,10.18,25.28
2002/11/25,237.66,20.61,23.98
2002/11/26,238.5,45.02,28.48
2002/11/27,239.03,28.03,28.76
2002/11/28,238.59,19.21,29.34
2002/11/29,237.75,15.56,26.24
2002/11/30,237.44,21.94,23.33
2002/12/1,237.18,16.31,21.31
2002/12/2,236.82,14.2,18.66
2002/12/3,236.51,12.51,16.29
2002/12/4,236.25,12.84,14.93
2002/12/5,236.24,15.87,14.83
2002/12/6,236.28,14.13,15.04
2002/12/7,236.11,11.19,14.19
2002/12/8,235.82,9.16,13.54
2002/12/9,235.4,7.54,13.41
2002/12/10,234.89,6.65,13.27
2002/12/11,234.3,5.68,13.11
2002/12/12,233.63,4.82,12.91
2002/12/13,232.85,4.02,12.67
2002/12/14,231.98,3.38,12.43
2002/12/15,231.22,7.14,10.94
2002/12/16,231.11,9.52,10.08
2002/12/17,231.13,13.13,11.46
2002/12/18,231.09,9.25,12.02
2002/12/19,230.89,10.4,9.49
2002/12/20,231.11,9.41,9.04
2002/12/21,231.07,8.52,8.98
2002/12/22,230.98,8.09,8.97
2002/12/23,230.81,7.8,8.93
2002/12/24,230.65,7.97,8.31
2002/12/25,230.66,8.13,7.97
2002/12/26,230.69,8.1,7.98
2002/12/27,230.67,7.58,7.97
2002/12/28,230.6,7.68,7.8
2002/12/29,230.65,7.81,7.53
2002/12/30,230.65,7.37,7.53
2002/12/31,230.6,7.17,7.52
2003/1/1,230.51,6.88,7.5
2003/1/2,230.42,7.07,7.29
2003/1/3,230.44,7.1,6.82
2003/1/4,230.56,7.84,7.04
2003/1/5,230.59,7.18,7.52
2003/1/6,230.54,7.12,6.9
2003/1/7,230.63,6.96,6.57
2003/1/8,230.68,6.75,6.58
2003/1/9,230.71,6.75,6.58
2003/1/10,230.77,7.1,6.59
2003/1/11,230.83,6.77,6.6
2003/1/12,230.85,6.6,6.6
2003/1/13,230.83,6.54,6.6
2003/1/14,230.93,8.79,7.55
2003/1/15,230.95,7.64,9.05
2003/1/16,230.68,6.97,7.71
2003/1/17,230.75,8.37,7
2003/1/18,230.99,8.01,7.84
2003/1/19,230.91,7.17,7.58
2003/1/20,230.79,6.72,7.56
2003/1/21,230.64,6.62,7.24
2003/1/22,230.61,6.64,6.7
2003/1/23,230.6,6.82,6.7
2003/1/24,230.64,6.99,6.71
2003/1/25,230.65,6.55,6.71
2003/1/26,230.61,6.35,6.7
2003/1/27,230.55,6.76,6.7
2003/1/28,230.74,9.69,8.73
2003/1/29,230.68,7.87,8.6
2003/1/30,230.6,7.14,6.98
2003/1/31,230.78,7.7,6.45
2003/2/1,230.95,7.15,6.47
2003/2/2,231.04,7.13,6.48
2003/2/3,231.09,6.68,6.49
2003/2/4,231.1,6.58,6.49
2003/2/5,231.08,6.21,6.49
2003/2/6,231.04,6.02,6.48
2003/2/7,231,6.29,6.38
2003/2/8,231.07,7.41,6.48
2003/2/9,231.12,7.84,7.47
2003/2/10,231.17,8.16,8.16
2003/2/11,231.17,8.2,8.39
2003/2/12,231.09,7.61,7.61
2003/2/13,231.16,7.39,6.93
2003/2/14,231.18,6.84,6.93
2003/2/15,231.15,6.47,6.93
2003/2/16,231.09,6.39,6.76
2003/2/17,231.13,6.95,6.21
2003/2/18,231.18,6.6,6.32
2003/2/19,231.16,6.08,6.64
2003/2/20,231.11,6.26,6.63
2003/2/21,231.07,6.23,6.23
2003/2/22,231.14,6.56,5.73
2003/2/23,231.22,6.5,5.85
2003/2/24,231.26,6.35,6.07
2003/2/25,231.27,5.98,6.17
2003/2/26,231.24,6.13,6.22
2003/2/27,231.26,6.23,6.23
2003/2/28,231.22,5.78,6.15
2003/3/1,231.22,6.46,5.9
2003/3/2,232.02,17.47,4.04
2003/3/3,233.09,12.8,2.99
2003/3/4,233.96,10.99,2.17
2003/3/5,234.63,9.17,3.02
2003/3/6,234.98,8.11,3.73
2003/3/7,235.52,11.19,1.94
2003/3/8,236.42,13.3,1.96
2003/3/9,237.12,9.99,1.96
2003/3/10,237.64,8.49,1.96
2003/3/11,238.08,7.97,1.97
2003/3/12,238.48,7.51,2.01
2003/3/13,238.84,6.96,2.04
2003/3/14,239.18,7.02,1.9
2003/3/15,239.54,7.07,1.5
2003/3/16,239.89,6.96,1.5
2003/3/17,240.24,7.46,2.93
2003/3/18,240.34,6.63,8.66
2003/3/19,240.37,7.33,3.89
2003/3/20,240.56,6.83,4.64
2003/3/21,240.62,6.44,5.66
2003/3/22,240.67,6.77,5.67
2003/3/23,240.78,8.17,5.67
2003/3/24,240.99,9.64,5.68
2003/3/25,241.3,12.13,5.69
2003/3/26,241.85,17.86,5.71
2003/3/27,242.7,19.56,5.71
2003/3/28,243.65,23.02,5.69
2003/3/29,244.51,17.28,5.69
2003/3/30,245.06,14.81,5.68
2003/3/31,245.58,17.42,5.65
2003/4/1,246.42,24.32,5.64
2003/4/2,247.35,22.05,6.86
2003/4/3,247.97,22.14,10.28
2003/4/4,248.55,21.74,12.93
2003/4/5,248.73,19.22,18.8
2003/4/6,248.76,17.68,14.2
2003/4/7,249.16,22.76,8.91
2003/4/8,250.06,29.36,5.25
2003/4/9,251.72,48.77,10.45
2003/4/10,252.71,28.98,18.2
2003/4/11,253.01,23.72,20.32
2003/4/12,253.15,28.18,22
2003/4/13,253.57,38.38,28.29
2003/4/14,253.84,33.78,27.36
2003/4/15,254.14,26.96,23.02
2003/4/16,254.19,27.49,27.95
2003/4/17,254.16,32.08,33.7
2003/4/18,254.05,45.11,49.03
2003/4/19,253.62,60.99,73.36
2003/4/20,253.16,70.59,77.7
2003/4/21,253.13,50.4,43.07
2003/4/22,253.55,34.16,27.74
2003/4/23,253.73,38.27,38.96
2003/4/24,253.62,41.22,43.51
2003/4/25,253.39,43.07,47.87
2003/4/26,253.54,85.74,82.3
2003/4/27,253.35,52.46,54.98
2003/4/28,253.47,37.12,33.68
2003/4/29,253.55,32.34,30.96
2003/4/30,253.67,37.81,34.15
2003/5/1,253.8,30.1,28.26
2003/5/2,253.89,24.71,22.19
2003/5/3,254.04,22.9,20.37
2003/5/4,254.06,22.68,22.91
2003/5/5,254.03,22.14,25.59
2003/5/6,253.53,23.72,41.14
2003/5/7,252.68,18.37,38.43
2003/5/8,251.99,23.37,31.41
2003/5/9,251.84,16.94,19.8
2003/5/10,251.78,14.77,15.87
2003/5/11,251.71,14.28,17.14
2003/5/12,251.48,13.77,16.88
2003/5/13,251.48,13.81,14.72
2003/5/14,251.26,14,20.64
2003/5/15,250.97,14.3,20.48
2003/5/16,250.75,14.89,17.69
2003/5/17,250.62,13.02,16.68
2003/5/18,250.41,11.5,16.67
2003/5/19,250.16,11.27,16.65
2003/5/20,249.9,10.96,16.63
2003/5/21,249.62,10.47,16.6
2003/5/22,249.31,9.6,16.56
2003/5/23,248.97,9.46,16.52
2003/5/24,248.63,9.11,16.48
2003/5/25,248.25,8.65,16.43
2003/5/26,247.88,10.82,17.01
2003/5/27,247.52,7.12,15.82
2003/5/28,247.17,8.69,14.43
2003/5/29,246.87,8.46,14.4
2003/5/30,246.56,8.26,14.37
2003/5/31,246.31,17.97,14.34
2003/6/1,246.84,20.13,14.4
2003/6/2,246.83,11.7,14.37
2003/6/3,246.63,9.62,14.02
2003/6/4,246.48,9.01,10.72
2003/6/5,246.38,8.6,10.71
2003/6/6,246.25,8.03,10.7
2003/6/7,246.09,7.76,11.57
2003/6/8,245.83,7.33,12.48
2003/6/9,245.55,7.12,12.46
2003/6/10,245.26,6.94,11.92
2003/6/11,245.04,6.94,10.6
2003/6/12,244.83,7.16,10.59
2003/6/13,244.7,8.43,10.59
2003/6/14,244.55,7.55,10.58
2003/6/15,244.35,6.8,10.57
2003/6/16,244.12,6.61,10.55
2003/6/17,243.88,6.51,10.54
2003/6/18,243.64,6.33,10.53
2003/6/19,243.38,5.99,10.52
2003/6/20,243.11,6.13,10.49
2003/6/21,242.86,6.04,10.48
2003/6/22,242.58,5.7,10.46
2003/6/23,242.28,5.51,10.44
2003/6/24,241.99,6.09,10.33
2003/6/25,241.77,8.59,10.2
2003/6/26,241.78,9.88,10.2
2003/6/27,241.74,9.54,10.19
2003/6/28,241.91,22.77,10.2
2003/6/29,242.97,23.16,10.25
2003/6/30,243.53,19.18,10.28
2003/7/1,243.93,14.06,10.37
2003/7/2,243.99,12.61,13.45
2003/7/3,243.89,10.93,13.44
2003/7/4,244.39,73.5,68.6
2003/7/5,243.88,41.3,42.5
2003/7/6,244.16,21.88,19.82
2003/7/7,243.91,17.43,27.21
2003/7/8,243.81,47.58,42.05
2003/7/9,243.56,30.62,44.05
2003/7/10,243.51,95.46,88.08
2003/7/11,243.73,85.13,78.08
2003/7/12,243.98,59.26,56.19
2003/7/13,244.28,33.08,30.34
2003/7/14,244.24,24.18,25.72
2003/7/15,244.15,18.93,20.31
2003/7/16,244.16,16.01,15.49
2003/7/17,244.13,14.1,15.48
2003/7/18,244,12.75,15.46
2003/7/19,243.84,13.44,15.45
2003/7/20,243.86,19.12,18.28
2003/7/21,243.74,17.45,17.79
2003/7/22,243.86,19.04,18.7
2003/7/23,243.77,15.87,19.4
2003/7/24,244.07,60.03,49.36
2003/7/25,244.33,62.44,62.79
2003/7/26,244.19,45.29,47.18
2003/7/27,244.05,29.42,30.28
2003/7/28,244.1,22.13,22.81
2003/7/29,243.91,18.08,22.79
2003/7/30,243.63,18.1,21.79
2003/7/31,243.46,15.14,17.83
2003/8/1,243.33,13.24,15.43
2003/8/2,243.16,12.06,15.42
2003/8/3,242.93,11.11,15.4
2003/8/4,242.65,10.59,15.36
2003/8/5,242.35,9.89,15.31
2003/8/6,241.99,9.08,15.26
2003/8/7,241.58,8.4,16.93
2003/8/8,240.79,6.53,21.33
2003/8/9,239.93,15.26,21.32
2003/8/10,239.98,19.45,19.15
2003/8/11,239.89,14.11,15.61
2003/8/12,240.72,41.56,19.33
2003/8/13,241.34,22.3,21.34
2003/8/14,241.23,17.16,21.34
2003/8/15,241,18.13,20.5
2003/8/16,240.95,15.71,15.56
2003/8/17,240.91,14.77,15.55
2003/8/18,240.97,18.23,15.56
2003/8/19,241.37,27.59,19.22
2003/8/20,241.69,24.23,21.34
2003/8/21,242.35,43.78,20.46
2003/8/22,243.51,26.92,18.69
2003/8/23,243.67,20.33,21.34
2003/8/24,243.66,24.03,21.34
2003/8/25,243.74,26.44,25.94
2003/8/26,243.57,29.9,34.93
2003/8/27,243.56,25.19,22.84
2003/8/28,243.63,22.84,22.84
2003/8/29,243.61,21.16,22.84
2003/8/30,243.4,17.64,22.84
2003/8/31,243.51,32.57,22.84
2003/9/1,243.87,23.85,22.84
2003/9/2,243.77,19.11,22.8
2003/9/3,243.56,26.04,22.73
2003/9/4,243.38,18.48,22.84
2003/9/5,243.01,15.24,22.23
2003/9/6,242.8,21.34,21.34
2003/9/7,242.68,16.75,21.34
2003/9/8,242.4,17.26,19.9
2003/9/9,242.45,21.02,19.04
2003/9/10,242.49,19.18,18.86
2003/9/11,242.52,18.31,18.47
2003/9/12,242.44,16.03,17.84
2003/9/13,242.33,14.45,16.75
2003/9/14,242.24,15.1,15.76
2003/9/15,242.2,13.25,14.4
2003/9/16,242.13,11.97,11.81
2003/9/17,242.19,11.59,10.44
2003/9/18,242.24,10.95,10.45
2003/9/19,242.26,10.76,10.44
2003/9/20,242.27,10.11,10.43
2003/9/21,242.23,9.76,10.42
2003/9/22,242.14,8.49,13.22
2003/9/23,241.43,5.81,21.08
2003/9/24,240.46,5.57,21.03
2003/9/25,239.48,6.84,20.98
2003/9/26,238.6,7.35,17.35
2003/9/27,238.18,7.41,12.19
2003/9/28,237.87,10.79,12.16
2003/9/29,237.56,9.51,18.43
2003/9/30,236.99,7.42,15.23
2003/10/1,236.35,6.12,15.15
2003/10/2,235.7,8.56,15.06
2003/10/3,235.29,8.59,12.09
2003/10/4,235.13,8.03,10.16
2003/10/5,234.93,7.41,10.15
2003/10/6,234.71,7.56,8.97
2003/10/7,234.66,7.47,8.18
2003/10/8,234.59,7.12,8.18
2003/10/9,234.49,6.87,8.17
2003/10/10,234.36,6.51,8.17
2003/10/11,234.21,6.28,8.17
2003/10/12,234.04,6.17,8.16
2003/10/13,233.98,9.2,8.16
2003/10/14,234.02,7.22,8.15
2003/10/15,234.09,11.17,7.29
2003/10/16,234.6,12.1,5.97
2003/10/17,234.99,9.73,5.98
2003/10/18,235.24,8.62,5.99
2003/10/19,235.45,8.36,5.99
2003/10/20,235.55,6.76,7.88
2003/10/21,235.23,5,10.24
2003/10/22,234.88,6.18,8.09
2003/10/23,234.91,7.38,6.2
2003/10/24,235.09,8.67,6.19
2003/10/25,235.22,7.68,6.19
2003/10/26,235.32,7.07,6.19
2003/10/27,235.38,6.81,6.19
2003/10/28,235.35,7.1,8.1
2003/10/29,235.39,9.21,8.47
2003/10/30,235.4,8.69,8.69
2003/10/31,235.4,7.8,8.17
2003/11/1,235.34,7.11,8.23
2003/11/2,235.24,6.85,8.1
2003/11/3,235.12,6.38,8.13
2003/11/4,234.97,5.95,8.09
2003/11/5,234.79,6.16,7.22
2003/11/6,234.78,6.73,6.02
2003/11/7,234.83,6.38,6.02
2003/11/8,234.86,6.36,6.01
2003/11/9,234.89,6.47,6
2003/11/10,234.91,5.99,5.99
2003/11/11,234.94,7.22,6.27
2003/11/12,234.98,6.61,7.08
2003/11/13,234.89,5.77,7.07
2003/11/14,234.78,5.69,6.75
2003/11/15,234.72,5.63,6.22
2003/11/16,234.75,9.1,7.8
2003/11/17,235,10.79,7.17
2003/11/18,235.16,8.17,7.17
2003/11/19,235.21,7.43,7.18
2003/11/20,235.2,6.93,7.18
2003/11/21,235.22,15.13,15
2003/11/22,235.36,19.36,17.86
2003/11/23,235.3,12.69,14.19
2003/11/24,235.24,10.73,10.11
2003/11/25,235.48,25.23,16.85
2003/11/26,235.89,18.46,21.09
2003/11/27,235.51,12.89,15.77
2003/11/28,235.66,12.17,10.29
2003/11/29,235.43,12.96,17.71
2003/11/30,235.74,27.98,21.1
2003/12/1,235.63,15.03,18.53
2003/12/2,235.47,12.42,15.17
2003/12/3,235.1,9.45,15.2
2003/12/4,234.69,10.13,12.49
2003/12/5,234.71,9.98,9.16
2003/12/6,234.77,10.91,9.25
2003/12/7,235.12,25.72,21.08
2003/12/8,234.96,14.21,18.15
2003/12/9,235.03,13.88,12.2
2003/12/10,235.04,11.21,12.18
2003/12/11,234.91,10.18,12.18
2003/12/12,234.78,11.61,12.2
2003/12/13,234.83,14.32,12.2
2003/12/14,235.08,14.96,12.14
2003/12/15,235.29,14.8,12.17
2003/12/16,235.31,11.22,16.2
2003/12/17,234.55,9.29,16.13
2003/12/18,234.39,12.53,12.18
2003/12/19,234.43,11.74,12.45
2003/12/20,234.32,10.53,12.3
2003/12/21,234.09,8.87,12.24
2003/12/22,234.01,15.75,10.97
2003/12/23,234.62,16.13,10.23
2003/12/24,234.93,14.63,15.93
2003/12/25,234.49,12.16,17.23
2003/12/26,234.2,14.18,15.6
2003/12/27,234.2,12.2,12.2
2003/12/28,234.12,10.44,12.21
2003/12/29,234.15,21.87,14.54
2003/12/30,234.75,20.11,20.94
2003/12/31,234.76,15.64,12.33
2004/1/1,234.58,10.86,16.65
2004/1/2,234.4,12.47,12.24
2004/1/3,234.44,13.47,12.29
2004/1/4,234.47,11.08,12.13
2004/1/5,234.29,9.19,12.14
2004/1/6,234.03,8.95,10.49
2004/1/7,234.05,9.68,8.62
2004/1/8,234.16,9.92,8.62
2004/1/9,234.2,8.63,8.63
2004/1/10,234.18,8.4,8.63
2004/1/11,234.17,8.27,8.63
2004/1/12,234.11,7.57,8.63
2004/1/13,234.01,7.69,8.62
2004/1/14,233.95,7.73,8.18
2004/1/15,233.99,14.63,7.04
2004/1/16,234.05,7.65,7.06
2004/1/17,234.09,7.39,7.04
2004/1/18,234.11,7.05,7.05
2004/1/19,234.12,7.52,7.05
2004/1/20,234.18,7.65,7.06
2004/1/21,234.21,7.18,7.06
2004/1/22,234.21,7.3,7.06
2004/1/23,234.22,6.82,7.06
2004/1/24,234.21,7.18,7.06
2004/1/25,234.21,6.71,7.06
2004/1/26,234.18,6.69,7.05
2004/1/27,234.14,6.34,7.05
2004/1/28,234.07,6.34,7.05
2004/1/29,234,6.01,7.05
2004/1/30,233.92,6.23,6.45
2004/1/31,233.95,6.36,6.02
2004/2/1,233.98,6.25,6.02
2004/2/2,234.01,6.95,6.02
2004/2/3,234.09,6.5,6.03
2004/2/4,234.12,6.5,6.03
2004/2/5,234.16,6.38,6.03
2004/2/6,234.17,6.16,6.03
2004/2/7,234.19,6.15,6.03
2004/2/8,234.19,6.03,6.03
2004/2/9,234.19,6.03,6.03
2004/2/10,234.18,5.79,6.03
2004/2/11,234.15,5.68,6.03
2004/2/12,234.13,5.67,6.03
2004/2/13,234.1,5.8,6.03
2004/2/14,234.07,5.91,6.03
2004/2/15,234.09,7.12,7.95
2004/2/16,234.02,6.4,6.63
2004/2/17,233.93,6.01,7.02
2004/2/18,233.86,5.99,7.01
2004/2/19,233.74,5.55,7.01
2004/2/20,233.62,6.11,7
2004/2/21,233.59,6.77,7
2004/2/22,233.58,7.04,7.04
2004/2/23,234.75,38,15.48
2004/2/24,235.05,9.91,21.1
2004/2/25,234.22,10.83,14.72
2004/2/26,234.23,12.31,14.21
2004/2/27,234.28,12.49,10.59
2004/2/28,234.24,9.46,11.36
2004/2/29,234.02,9.07,11.47
2004/3/1,233.92,10.35,9.23
2004/3/2,233.96,9.32,7.46
2004/3/3,234.36,10.24,5.04
2004/3/4,234.77,9.57,5.08
2004/3/5,235.1,8.94,5.11
2004/3/6,235.4,8.89,5.14
2004/3/7,235.69,8.42,5.17
2004/3/8,235.94,8.08,5.19
2004/3/9,236.17,8.48,5.22
2004/3/10,236.43,9.43,5.24
2004/3/11,236.95,15.66,4.58
2004/3/12,237.86,14.16,3.06
2004/3/13,238.55,12.08,3.11
2004/3/14,239.09,10.44,3.16
2004/3/15,239.56,9.96,4.09
2004/3/16,239.86,10.29,5.76
2004/3/17,240.31,18.76,5.79
2004/3/18,241.8,31.11,5.79
2004/3/19,242.8,17.02,5.8
2004/3/20,243.36,13.96,5.73
2004/3/21,243.81,13.18,5.8
2004/3/22,244.25,12.84,5.81
2004/3/23,244.62,12.43,5.8
2004/3/24,245,12.51,5.77
2004/3/25,245.37,12.92,5.74
2004/3/26,245.82,14.78,5.72
2004/3/27,246.3,14.11,5.71
2004/3/28,246.71,14.47,5.69
2004/3/29,247.26,19.5,5.68
2004/3/30,248.11,25.33,5.69
2004/3/31,249.11,30.57,14.77
2004/4/1,249.43,21.94,21.1
2004/4/2,249.38,21.52,21.1
2004/4/3,249.72,28.92,21.1
2004/4/4,249.79,18.52,18.95
2004/4/5,249.85,16.91,13.14
2004/4/6,250.16,19.45,9.99
2004/4/7,250.68,25.84,14.43
2004/4/8,251.18,28.59,21.1
2004/4/9,251.32,22.71,21.1
2004/4/10,251.43,25.61,21.1
2004/4/11,251.63,23.74,21.1
2004/4/12,251.79,28.37,21.1
2004/4/13,252.18,27.84,21.1
2004/4/14,252.37,23.35,21.1
2004/4/15,252.44,22.89,21.1
2004/4/16,252.55,24.18,19.91
2004/4/17,252.84,25.02,18.74
2004/4/18,252.99,22.23,21.1
2004/4/19,253.02,23.72,24.4
2004/4/20,253.06,33.9,30.01
2004/4/21,253.15,25.82,25.37
2004/4/22,253.18,23.26,22.8
2004/4/23,253.26,25.27,22.75
2004/4/24,253.28,20.74,22.8
2004/4/25,253.17,18.83,19.76
